"fips","state","abb","year","key","value"
"10","Delaware","DE","1990","gross_cost_to_non-resident_hunters",210070
"12","Florida","FL","1990","gross_cost_to_non-resident_hunters",128892
"13","Georgia","GA","1990","gross_cost_to_non-resident_hunters",2764913
"15","Hawaii","HI","1990","gross_cost_to_non-resident_hunters",10998
"16","Idaho","ID","1990","gross_cost_to_non-resident_hunters",7513604
"17","Illinois","IL","1990","gross_cost_to_non-resident_hunters",473917
"18","Indiana","IN","1990","gross_cost_to_non-resident_hunters",551428
"19","Iowa","IA","1990","gross_cost_to_non-resident_hunters",2102181
"20","Kansas","KS","1990","gross_cost_to_non-resident_hunters",1514850
"21","Kentucky","KY","1990","gross_cost_to_non-resident_hunters",678294
"22","Louisiana","LA","1990","gross_cost_to_non-resident_hunters",388258
"23","Maine","ME","1990","gross_cost_to_non-resident_hunters",3436122
"24","Maryland","MD","1990","gross_cost_to_non-resident_hunters",982996
"25","Massachusetts","MA","1990","gross_cost_to_non-resident_hunters",121498
"26","Michigan","MI","1990","gross_cost_to_non-resident_hunters",2313964
"27","Minnesota","MN","1990","gross_cost_to_non-resident_hunters",2008504
"28","Mississippi","MS","1990","gross_cost_to_non-resident_hunters",2776347
"29","Missouri","MO","1990","gross_cost_to_non-resident_hunters",1800967
"30","Montana","MT","1990","gross_cost_to_non-resident_hunters",9272923
"31","Nebraska","NE","1990","gross_cost_to_non-resident_hunters",1197284
"32","Nevada","NV","1990","gross_cost_to_non-resident_hunters",791842
"33","New Hampshire","NH","1990","gross_cost_to_non-resident_hunters",867609
"34","New Jersey","NJ","1990","gross_cost_to_non-resident_hunters",474655
"35","New Mexico","NM","1990","gross_cost_to_non-resident_hunters",2076110
"36","New York","NY","1990","gross_cost_to_non-resident_hunters",3153349
"37","North Carolina","NC","1990","gross_cost_to_non-resident_hunters",615840
"38","North Dakota","ND","1990","gross_cost_to_non-resident_hunters",579301
"39","Ohio","OH","1990","gross_cost_to_non-resident_hunters",430555
"40","Oklahoma","OK","1990","gross_cost_to_non-resident_hunters",369068
"41","Oregon","OR","1990","gross_cost_to_non-resident_hunters",2655406
"42","Pennsylvania","PA","1990","gross_cost_to_non-resident_hunters",6276600
"44","Rhode Island","RI","1990","gross_cost_to_non-resident_hunters",29236
"45","South Carolina","SC","1990","gross_cost_to_non-resident_hunters",2290136
"46","South Dakota","SD","1990","gross_cost_to_non-resident_hunters",2408179
"47","Tennessee","TN","1990","gross_cost_to_non-resident_hunters",702567
"48","Texas","TX","1990","gross_cost_to_non-resident_hunters",3476424
"49","Utah","UT","1990","gross_cost_to_non-resident_hunters",3275704
"50","Vermont","VT","1990","gross_cost_to_non-resident_hunters",1144353
"51","Virginia","VA","1990","gross_cost_to_non-resident_hunters",1924346
"53","Washington","WA","1990","gross_cost_to_non-resident_hunters",491940
"54","West Virginia","WV","1990","gross_cost_to_non-resident_hunters",3963554
"55","Wisconsin","WI","1990","gross_cost_to_non-resident_hunters",3480485
"56","Wyoming","WY","1990","gross_cost_to_non-resident_hunters",8297893
"01","Alabama","AL","1990","total_gross_cost_to_hunters",7944709
"02","Alaska","AK","1990","total_gross_cost_to_hunters",5196083
"04","Arizona","AZ","1990","total_gross_cost_to_hunters",6267210
"05","Arkansas","AR","1990","total_gross_cost_to_hunters",7113723
"06","California","CA","1990","total_gross_cost_to_hunters",11197462
"08","Colorado","CO","1990","total_gross_cost_to_hunters",34787896
"09","Connecticut","CT","1990","total_gross_cost_to_hunters",1190623
"10","Delaware","DE","1990","total_gross_cost_to_hunters",559300
"12","Florida","FL","1990","total_gross_cost_to_hunters",4794851
"13","Georgia","GA","1990","total_gross_cost_to_hunters",9016062
"15","Hawaii","HI","1990","total_gross_cost_to_hunters",130655
"16","Idaho","ID","1990","total_gross_cost_to_hunters",11767967
"17","Illinois","IL","1990","total_gross_cost_to_hunters",6360386
"18","Indiana","IN","1990","total_gross_cost_to_hunters",6727982
"19","Iowa","IA","1990","total_gross_cost_to_hunters",8902497
"20","Kansas","KS","1990","total_gross_cost_to_hunters",5893212
"21","Kentucky","KY","1990","total_gross_cost_to_hunters",5947204
"22","Louisiana","LA","1990","total_gross_cost_to_hunters",5659316
"23","Maine","ME","1990","total_gross_cost_to_hunters",5949358
"24","Maryland","MD","1990","total_gross_cost_to_hunters",4045815
"25","Massachusetts","MA","1990","total_gross_cost_to_hunters",1610271
"26","Michigan","MI","1990","total_gross_cost_to_hunters",23052205
"27","Minnesota","MN","1990","total_gross_cost_to_hunters",17800620
"28","Mississippi","MS","1990","total_gross_cost_to_hunters",4727694
"29","Missouri","MO","1990","total_gross_cost_to_hunters",10664035
"30","Montana","MT","1990","total_gross_cost_to_hunters",12140544
"31","Nebraska","NE","1990","total_gross_cost_to_hunters",5059392
"32","Nevada","NV","1990","total_gross_cost_to_hunters",2324119
"33","New Hampshire","NH","1990","total_gross_cost_to_hunters",2341526
"34","New Jersey","NJ","1990","total_gross_cost_to_hunters",5133299
"35","New Mexico","NM","1990","total_gross_cost_to_hunters",4617224
"36","New York","NY","1990","total_gross_cost_to_hunters",14056172
"37","North Carolina","NC","1990","total_gross_cost_to_hunters",6830524
"38","North Dakota","ND","1990","total_gross_cost_to_hunters",2833467
"39","Ohio","OH","1990","total_gross_cost_to_hunters",9812395
"40","Oklahoma","OK","1990","total_gross_cost_to_hunters",6208819
"41","Oregon","OR","1990","total_gross_cost_to_hunters",11742298
"42","Pennsylvania","PA","1990","total_gross_cost_to_hunters",26163713
"44","Rhode Island","RI","1990","total_gross_cost_to_hunters",183798
"45","South Carolina","SC","1990","total_gross_cost_to_hunters",5328747
"46","South Dakota","SD","1990","total_gross_cost_to_hunters",5767232
"47","Tennessee","TN","1990","total_gross_cost_to_hunters",8303054
"48","Texas","TX","1990","total_gross_cost_to_hunters",13962529
"49","Utah","UT","1990","total_gross_cost_to_hunters",8441979
"50","Vermont","VT","1990","total_gross_cost_to_hunters",2291359
"51","Virginia","VA","1990","total_gross_cost_to_hunters",10448042
"53","Washington","WA","1990","total_gross_cost_to_hunters",10291854
"54","West Virginia","WV","1990","total_gross_cost_to_hunters",8782372
"55","Wisconsin","WI","1990","total_gross_cost_to_hunters",20402691
"56","Wyoming","WY","1990","total_gross_cost_to_hunters",11300161
"01","Alabama","AL","2000","certified_paid_hunting_license_holders",271865
"02","Alaska","AK","2000","certified_paid_hunting_license_holders",97508
"04","Arizona","AZ","2000","certified_paid_hunting_license_holders",196659
"05","Arkansas","AR","2000","certified_paid_hunting_license_holders",395304
"06","California","CA","2000","certified_paid_hunting_license_holders",317063
"08","Colorado","CO","2000","certified_paid_hunting_license_holders",337475
"09","Connecticut","CT","2000","certified_paid_hunting_license_holders",60345
"10","Delaware","DE","2000","certified_paid_hunting_license_holders",21383
"12","Florida","FL","2000","certified_paid_hunting_license_holders",177116
"13","Georgia","GA","2000","certified_paid_hunting_license_holders",330151
"15","Hawaii","HI","2000","certified_paid_hunting_license_holders",9255
"16","Idaho","ID","2000","certified_paid_hunting_license_holders",249188
"17","Illinois","IL","2000","certified_paid_hunting_license_holders",310062
"18","Indiana","IN","2000","certified_paid_hunting_license_holders",292694
"19","Iowa","IA","2000","certified_paid_hunting_license_holders",266880
"20","Kansas","KS","2000","certified_paid_hunting_license_holders",209626
"21","Kentucky","KY","2000","certified_paid_hunting_license_holders",346970
"22","Louisiana","LA","2000","certified_paid_hunting_license_holders",278521
"23","Maine","ME","2000","certified_paid_hunting_license_holders",208666
"24","Maryland","MD","2000","certified_paid_hunting_license_holders",133810
"25","Massachusetts","MA","2000","certified_paid_hunting_license_holders",68866
"26","Michigan","MI","2000","certified_paid_hunting_license_holders",897916
"27","Minnesota","MN","2000","certified_paid_hunting_license_holders",578230
"28","Mississippi","MS","2000","certified_paid_hunting_license_holders",252039
"29","Missouri","MO","2000","certified_paid_hunting_license_holders",503609
"30","Montana","MT","2000","certified_paid_hunting_license_holders",283815
"31","Nebraska","NE","2000","certified_paid_hunting_license_holders",184903
"32","Nevada","NV","2000","certified_paid_hunting_license_holders",60345
"33","New Hampshire","NH","2000","certified_paid_hunting_license_holders",76258
"34","New Jersey","NJ","2000","certified_paid_hunting_license_holders",86685
"35","New Mexico","NM","2000","certified_paid_hunting_license_holders",109168
"36","New York","NY","2000","certified_paid_hunting_license_holders",695622
"37","North Carolina","NC","2000","certified_paid_hunting_license_holders",404562
"38","North Dakota","ND","2000","certified_paid_hunting_license_holders",123473
"39","Ohio","OH","2000","certified_paid_hunting_license_holders",448950
"40","Oklahoma","OK","2000","certified_paid_hunting_license_holders",306185
"41","Oregon","OR","2000","certified_paid_hunting_license_holders",310739
"42","Pennsylvania","PA","2000","certified_paid_hunting_license_holders",1028297
"44","Rhode Island","RI","2000","certified_paid_hunting_license_holders",11484
"45","South Carolina","SC","2000","certified_paid_hunting_license_holders",258706
"46","South Dakota","SD","2000","certified_paid_hunting_license_holders",228209
"47","Tennessee","TN","2000","certified_paid_hunting_license_holders",631580
"48","Texas","TX","2000","certified_paid_hunting_license_holders",983485
"49","Utah","UT","2000","certified_paid_hunting_license_holders",171710
"50","Vermont","VT","2000","certified_paid_hunting_license_holders",101687
"51","Virginia","VA","2000","certified_paid_hunting_license_holders",315070
"53","Washington","WA","2000","certified_paid_hunting_license_holders",214969
"54","West Virginia","WV","2000","certified_paid_hunting_license_holders",276566
"55","Wisconsin","WI","2000","certified_paid_hunting_license_holders",773239
"56","Wyoming","WY","2000","certified_paid_hunting_license_holders",147416
"01","Alabama","AL","2000","resident_hunting_licenses_tags_permits_stamps",263438
"02","Alaska","AK","2000","resident_hunting_licenses_tags_permits_stamps",185703
"04","Arizona","AZ","2000","resident_hunting_licenses_tags_permits_stamps",384651
"05","Arkansas","AR","2000","resident_hunting_licenses_tags_permits_stamps",369614
"06","California","CA","2000","resident_hunting_licenses_tags_permits_stamps",842347
"08","Colorado","CO","2000","resident_hunting_licenses_tags_permits_stamps",326903
"09","Connecticut","CT","2000","resident_hunting_licenses_tags_permits_stamps",136060
"10","Delaware","DE","2000","resident_hunting_licenses_tags_permits_stamps",31746
"12","Florida","FL","2000","resident_hunting_licenses_tags_permits_stamps",315772
"13","Georgia","GA","2000","resident_hunting_licenses_tags_permits_stamps",809746
"15","Hawaii","HI","2000","resident_hunting_licenses_tags_permits_stamps",9538
"16","Idaho","ID","2000","resident_hunting_licenses_tags_permits_stamps",758303
"17","Illinois","IL","2000","resident_hunting_licenses_tags_permits_stamps",835725
"18","Indiana","IN","2000","resident_hunting_licenses_tags_permits_stamps",621461
"19","Iowa","IA","2000","resident_hunting_licenses_tags_permits_stamps",742408
"20","Kansas","KS","2000","resident_hunting_licenses_tags_permits_stamps",392981
"21","Kentucky","KY","2000","resident_hunting_licenses_tags_permits_stamps",661210
"22","Louisiana","LA","2000","resident_hunting_licenses_tags_permits_stamps",611485
"23","Maine","ME","2000","resident_hunting_licenses_tags_permits_stamps",167789
"24","Maryland","MD","2000","resident_hunting_licenses_tags_permits_stamps",188344
"25","Massachusetts","MA","2000","resident_hunting_licenses_tags_permits_stamps",238335
"26","Michigan","MI","2000","resident_hunting_licenses_tags_permits_stamps",2227487
"27","Minnesota","MN","2000","resident_hunting_licenses_tags_permits_stamps",1210717
"28","Mississippi","MS","2000","resident_hunting_licenses_tags_permits_stamps",250685
"29","Missouri","MO","2000","resident_hunting_licenses_tags_permits_stamps",1062693
"30","Montana","MT","2000","resident_hunting_licenses_tags_permits_stamps",606311
"31","Nebraska","NE","2000","resident_hunting_licenses_tags_permits_stamps",361217
"32","Nevada","NV","2000","resident_hunting_licenses_tags_permits_stamps",92323
"33","New Hampshire","NH","2000","resident_hunting_licenses_tags_permits_stamps",212480
"34","New Jersey","NJ","2000","resident_hunting_licenses_tags_permits_stamps",234625
"35","New Mexico","NM","2000","resident_hunting_licenses_tags_permits_stamps",206200
"36","New York","NY","2000","resident_hunting_licenses_tags_permits_stamps",1688375
"37","North Carolina","NC","2000","resident_hunting_licenses_tags_permits_stamps",465493
"38","North Dakota","ND","2000","resident_hunting_licenses_tags_permits_stamps",368420
"39","Ohio","OH","2000","resident_hunting_licenses_tags_permits_stamps",1060902
"40","Oklahoma","OK","2000","resident_hunting_licenses_tags_permits_stamps",310845
"41","Oregon","OR","2000","resident_hunting_licenses_tags_permits_stamps",1319343
"42","Pennsylvania","PA","2000","resident_hunting_licenses_tags_permits_stamps",2292915
"44","Rhode Island","RI","2000","resident_hunting_licenses_tags_permits_stamps",32017
"45","South Carolina","SC","2000","resident_hunting_licenses_tags_permits_stamps",203088
"46","South Dakota","SD","2000","resident_hunting_licenses_tags_permits_stamps",240306
"47","Tennessee","TN","2000","resident_hunting_licenses_tags_permits_stamps",803867
"48","Texas","TX","2000","resident_hunting_licenses_tags_permits_stamps",1178177
"49","Utah","UT","2000","resident_hunting_licenses_tags_permits_stamps",327117
"50","Vermont","VT","2000","resident_hunting_licenses_tags_permits_stamps",194550
"51","Virginia","VA","2000","resident_hunting_licenses_tags_permits_stamps",766525
"53","Washington","WA","2000","resident_hunting_licenses_tags_permits_stamps",413060
"54","West Virginia","WV","2000","resident_hunting_licenses_tags_permits_stamps",233243
"55","Wisconsin","WI","2000","resident_hunting_licenses_tags_permits_stamps",2565107
"56","Wyoming","WY","2000","resident_hunting_licenses_tags_permits_stamps",179728
"01","Alabama","AL","2000","non-resident_hunting_licenses_tags_permits_stamps",41567
"02","Alaska","AK","2000","non-resident_hunting_licenses_tags_permits_stamps",40346
"04","Arizona","AZ","2000","non-resident_hunting_licenses_tags_permits_stamps",36693
"05","Arkansas","AR","2000","non-resident_hunting_licenses_tags_permits_stamps",65930
"06","California","CA","2000","non-resident_hunting_licenses_tags_permits_stamps",12834
"08","Colorado","CO","2000","non-resident_hunting_licenses_tags_permits_stamps",246545
"09","Connecticut","CT","2000","non-resident_hunting_licenses_tags_permits_stamps",7446
"10","Delaware","DE","2000","non-resident_hunting_licenses_tags_permits_stamps",3639
"12","Florida","FL","2000","non-resident_hunting_licenses_tags_permits_stamps",6511
